iter	Logloss
426	0.0005381271051
427	0.0005380942879
428	0.0005380942879
429	0.0005380726168
430	0.0005380460121
431	0.0005381185171
432	0.0005380836898
433	0.0005380836898
434	0.0005380836898
435	0.0005380733477
436	0.0005380733477
437	0.0005380733477
438	0.0005380555138
439	0.0005380814241
440	0.0005380814241
441	0.0005380814241
442	0.0005380814241
443	0.0005380814241
444	0.0005380646865
445	0.0005380646865
446	0.0005380646865
447	0.0005380646865
448	0.0005380646865
449	0.0005380657829
450	0.0005380657829
451	0.0005380885138
452	0.0005380834706
453	0.0005380863942
454	0.0005380457563
455	0.0005380457563
456	0.0005380842746
457	0.0005380828128
458	0.0005380828128
459	0.0005380828128
460	0.0005380828128
461	0.0005380671716
462	0.0005380671716
463	0.0005380671716
464	0.0005380671716
465	0.0005380725437
466	0.000538072836
467	0.000538072836
468	0.000538072836
469	0.000538071557
470	0.0005380581085
471	0.0005380581085
472	0.0005380581085
473	0.0005380738958
474	0.0005380590221
475	0.0005380506533
476	0.0005380426865
477	0.0005380394706
478	0.0005380394706
479	0.0005380394706
480	0.0005380394706
481	0.00053809765
482	0.0005380584739
483	0.0005380584739
484	0.0005380517496
485	0.0005380517496
486	0.0005380517496
487	0.0005380661118
488	0.0005380404573
489	0.0005380404573
490	0.0005380404573
491	0.0005380404573
492	0.0005380404573
493	0.0005380404573
494	0.0005380271184
495	0.0005380137796
496	0.000538061032
497	0.0005380156799
498	0.0005380323078
499	0.0005380260586
500	0.0005380260586
501	0.0005380260586
502	0.0005380000021
503	0.0005380426865
504	0.0005380392513
505	0.0005380392513
506	0.0005380249257
507	0.0005380340619
508	0.000538012537
509	0.0005380248161
510	0.0005380315403
511	0.0005380248161
512	0.0005380685603
513	0.000538021856
514	0.000538021856
515	0.000538021856
516	0.000538021856
517	0.0005380405669
518	0.0005380615071
519	0.0005380615071
520	0.0005380615071
521	0.0005380615071
522	0.0005380075669
523	0.0005380195536
524	0.0005380195536
525	0.0005380195536
526	0.0005380294573
527	0.0005380266799
528	0.0005380134141
529	0.0005380240121
530	0.0005380240121
531	0.000538026351
532	0.0005380085171
533	0.0005380085171
534	0.0005379956899
535	0.0005380238659
536	0.0005380238659
537	0.0005379793178
538	0.0005380160819
539	0.0005380071284
540	0.0005379899158
541	0.0005380287995
542	0.0005379906832
543	0.0005379782214
544	0.0005379893311
545	0.0005379893311
546	0.0005379829722
547	0.0005379829722
548	0.0005379829722
549	0.0005379850188
550	0.0005379908294
551	0.0005379908294
552	0.0005379908294
553	0.0005379850553
554	0.0005379850553
555	0.0005379850553
556	0.0005379850553
557	0.0005380076766
558	0.0005380076766
559	0.0005380118427
560	0.000537969743
561	0.000537969743
562	0.000537969743
563	0.000537946062
564	0.0005379951051
565	0.0005379714241
566	0.0005379714241
567	0.00053796565
568	0.00053796565
569	0.00053796565
570	0.0005379528593
571	0.0005379678427
572	0.0005379584872
573	0.0005379584872
574	0.0005379973709
575	0.0005379973709
576	0.0005379537729
577	0.0005379609723
578	0.0005379837762
579	0.0005379584141
580	0.0005379849091
581	0.0005379890021
582	0.0005379656134
583	0.0005379543576
584	0.0005379728493
585	0.0005379728493
586	0.0005379471948
587	0.0005379471948
588	0.0005379471948
589	0.0005379471948
590	0.0005379480354
591	0.0005379475968
592	0.0005379675503
593	0.0005379675503
594	0.0005379675503
595	0.0005379466101
596	0.000537930238
597	0.0005379319922
598	0.000537928557
599	0.0005379271317
600	0.0005378965802
601	0.0005378933643
602	0.0005378933643
603	0.0005378933643
604	0.0005379259623
605	0.0005379259623
606	0.0005379268028
607	0.0005379083842
608	0.0005378940586
609	0.0005379133543
610	0.0005378879922
611	0.0005378973111
612	0.000537884155
613	0.000537884155
614	0.00053793064
615	0.0005378954839
616	0.0005379115636
617	0.0005378798061
618	0.0005378619723
619	0.0005378993942
620	0.0005378576234
621	0.000537863763
622	0.0005378476832
623	0.0005378451251
624	0.0005378889789
625	0.0005378728992
626	0.0005378728992
627	0.000537805547
628	0.0005378241483
629	0.0005378085072
630	0.0005378085072
631	0.0005378516666
632	0.0005378516666
633	0.000537843042
634	0.000537843042
635	0.000537844248
636	0.0005378375603
637	0.0005378721683
638	0.0005378527995
639	0.0005378606201
640	0.0005378606201
641	0.0005378606201
642	0.0005378260487
643	0.0005378421284
644	0.0005378245869
645	0.0005378787829
646	0.0005378787829
647	0.0005378196168
648	0.0005378462214
649	0.0005378669789
650	0.0005378365005
651	0.0005378076301
652	0.000537826341
653	0.0005378318959
654	0.000537828753
655	0.0005377720354
656	0.0005377720354
657	0.0005377720354
658	0.0005377720354
659	0.0005377720354
660	0.0005377720354
661	0.0005378290454
662	0.0005378238194
663	0.0005378236002
664	0.0005378078128
665	0.0005377539092
666	0.0005377796367
667	0.0005378291915
668	0.0005377517165
669	0.0005377233577
670	0.0005377470387
671	0.0005377641417
672	0.0005377884075
673	0.0005377884075
674	0.0005378033178
675	0.0005377536168
676	0.0005377690753
677	0.0005377617297
678	0.0005377617297
679	0.0005377808792
680	0.0005377670653
681	0.0005377339922
682	0.0005377339922
683	0.0005377246733
684	0.000537733444
685	0.0005377381218
686	0.0005377566866
687	0.0005377566866
688	0.0005377566866
689	0.0005377230653
690	0.0005377433111
691	0.0005377746301
692	0.0005377746301
693	0.0005377459424
694	0.0005377459424
695	0.000537724454
696	0.000537724454
697	0.000537725258
698	0.0005377251849
699	0.0005377251849
700	0.0005377752879
701	0.0005377094341
702	0.0005377076434
703	0.0005377247829
704	0.0005377201052
705	0.0005377201052
706	0.0005377201052
707	0.0005377201052
708	0.0005376957298
709	0.0005376957298
710	0.0005377199955
711	0.0005377012846
712	0.0005376757763
713	0.0005377070587
714	0.0005376965337
715	0.0005376965337
716	0.0005376677364
717	0.0005377370254
718	0.0005377169989
719	0.0005377322015
720	0.0005376795769
721	0.0005376868128
722	0.0005376868128
723	0.000537705743
724	0.000537705743
725	0.0005376579424
726	0.0005376579424
727	0.0005376644839
728	0.0005376410952
729	0.000537707753
730	0.000537665361
731	0.00053769467
732	0.0005376885304
733	0.0005376885304
734	0.0005376888228
735	0.0005376888228
736	0.000537677969
737	0.0005376862281
738	0.0005376599889
739	0.0005376863012
740	0.0005376863012
741	0.0005376670055
742	0.0005376670055
743	0.0005376830121
744	0.0005376410587
745	0.0005376425205
746	0.0005376825736
747	0.0005376825736
748	0.0005376825736
749	0.0005376487331
750	0.0005376487331
751	0.0005376487331
752	0.0005376390122
753	0.0005376671517
754	0.0005376671517
755	0.0005376671517
756	0.0005376232979
757	0.000537642959
758	0.0005376594407
759	0.0005376717198
760	0.0005376717198
761	0.0005376717198
762	0.0005376717198
763	0.0005376717198
764	0.0005376717198
765	0.000537616866
766	0.000537616866
767	0.0005376001284
768	0.0005376359789
769	0.0005375950487
770	0.0005376023577
771	0.0005376500122
772	0.0005376500122
773	0.0005376500122
774	0.0005375829524
775	0.0005375829524
776	0.0005376059391
777	0.0005376167198
778	0.0005376167198
779	0.0005375953776
780	0.0005375787132
781	0.0005375787132
782	0.0005375787132
783	0.0005376381351
784	0.0005375670188
785	0.0005375538627
786	0.000537576959
787	0.0005375705271
788	0.0005375705271
789	0.000537552547
790	0.000537552547
791	0.0005375319358
792	0.0005375319358
793	0.0005375222879
794	0.0005375222879
795	0.0005375311318
796	0.0005375226534
797	0.0005375333975
798	0.0005375225072
799	0.000537523969
800	0.0005375377098
801	0.0005375377098
802	0.0005375227995
803	0.0005375173544
804	0.0005375100454
805	0.0005374629756
806	0.0005375030288
807	0.0005375217032
808	0.0005375217032
809	0.0005374971451
810	0.0005375103012
811	0.000537496268
812	0.000537496268
813	0.000537496268
814	0.000537497072
815	0.0005375054042
816	0.0005375054042
817	0.0005375255769
818	0.0005375157829
819	0.0005375157829
820	0.000537478361
821	0.000537478361
822	0.000537478361
823	0.0005374858892
824	0.0005374680554
825	0.0005374680554
826	0.0005374680554
827	0.0005374680554
828	0.0005374680554
829	0.0005374680554
830	0.0005374680554
831	0.000537475949
832	0.000537475949
833	0.0005374226667
834	0.0005375004341
835	0.0005375004341
836	0.0005375004341
837	0.0005374890321
838	0.0005374890321
839	0.0005374890321
840	0.0005374890321
841	0.0005374890321
842	0.0005374890321
843	0.0005374890321
844	0.0005374890321
845	0.0005374890321
846	0.0005374890321
847	0.0005374956102
848	0.0005374590653
849	0.0005374654972
850	0.000537500361
851	0.0005374471517
852	0.0005374471517
853	0.0005375007265
854	0.0005375007265
855	0.0005375007265
856	0.0005375007265
857	0.0005375007265
858	0.0005375007265
859	0.0005374871683
860	0.0005374512813
861	0.0005374259557
862	0.0005374364806
863	0.0005374528892
864	0.0005374628294
865	0.0005374777397
866	0.0005374180986
867	0.0005374497464
868	0.0005374497464
869	0.0005374723677
870	0.0005374723677
871	0.0005374723677
872	0.0005374127265
873	0.0005374428394
874	0.0005374691517
875	0.0005374447397
876	0.0005374447397
877	0.0005374143344
878	0.0005374374308
879	0.0005374311085
880	0.0005374311085
881	0.0005374311085
882	0.0005374205836
883	0.0005374205836
884	0.0005374064407
885	0.0005374434241
886	0.0005374434241
887	0.0005374434241
888	0.0005374400255
889	0.0005374028959
890	0.0005374028959
891	0.0005374111185
892	0.0005374111185
893	0.0005374111185
894	0.0005374111185
895	0.0005374111185
896	0.0005374111185
897	0.0005374111185
898	0.0005374111185
899	0.0005374111185
900	0.0005374111185
901	0.000537435969
902	0.0005374100587
903	0.0005374100587
904	0.0005374100587
905	0.0005374100587
906	0.0005374204374
907	0.0005374296102
908	0.0005374296102
909	0.0005374225205
910	0.0005374225205
911	0.0005374224108
912	0.0005374115936
913	0.0005374115936
914	0.0005374401351
915	0.0005374401351
916	0.0005374401351
917	0.0005374401351
918	0.0005374401351
919	0.0005374209856
920	0.0005374345072
921	0.0005374345072
922	0.0005373590421
923	0.0005373590421
924	0.0005373590421
925	0.0005374193776
926	0.0005374081218
927	0.0005374081218
928	0.0005374081218
929	0.0005374081218
930	0.0005374081218
931	0.0005374081218
932	0.0005374081218
933	0.0005374081218
934	0.0005374081218
935	0.0005374081218
936	0.0005374081218
937	0.0005374081218
938	0.0005374081218
939	0.0005374081218
940	0.0005374300487
941	0.0005374011783
942	0.0005374011783
943	0.0005374011783
944	0.0005374011783
945	0.000537399351
946	0.000537399351
947	0.000537399351
948	0.000537399351
949	0.000537399351
950	0.0005373942348
951	0.0005373942348
952	0.0005373942348
953	0.0005373942348
954	0.0005373942348
955	0.0005373942348
956	0.0005374336301
957	0.0005374336301
958	0.0005374336301
959	0.0005374336301
960	0.0005374336301
961	0.0005374336301
962	0.0005374336301
963	0.0005374336301
964	0.0005374336301
965	0.0005374336301
966	0.0005374336301
967	0.0005374336301
968	0.0005374336301
969	0.0005374336301
970	0.0005374336301
971	0.0005374336301
972	0.0005374336301
973	0.0005374336301
974	0.0005374336301
975	0.0005373589324
976	0.0005374137132
977	0.0005374137132
978	0.0005374026035
979	0.0005374026035
980	0.0005374026035
981	0.0005374026035
982	0.0005374163444
983	0.0005374163444
984	0.0005374163444
985	0.0005374183178
986	0.0005374183178
987	0.0005374183178
988	0.0005374183178
989	0.0005374183178
990	0.0005374137497
991	0.0005373979258
992	0.0005373979258
993	0.0005373979258
994	0.0005373979258
995	0.0005373979258
996	0.0005373979258
997	0.0005373979258
998	0.0005373979258
999	0.0005374122514
